"gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"augustus_masked-NW_019167827.1-processed-gene-23.9-mRNA-1:8",13.934935957999,-1.87100247149746,1.30341555358977,-1.43546121292207,0.151155713507996,0.33027927561159
"augustus_masked-NW_019167827.1-processed-gene-24.7-mRNA-1:2",2.83079362529539,-3.01160605987025,2.09805708489151,-1.4354261767029,0.151165691099278,NA
"augustus_masked-NW_019167827.1-processed-gene-121.4-mRNA-1:10",4.10547899871446,-3.21608501484215,2.24063973038734,-1.43534231372671,0.151189575580173,NA
"augustus_masked-NW_019167827.1-processed-gene-197.6-mRNA-1:2",34.9009934605436,1.26606315073327,0.882501818346533,1.43462950943872,0.151392700930627,0.330590784200942
"augustus_masked-NW_019167827.1-processed-gene-29.4-mRNA-1:2",932.235218221299,1.15946815812675,0.808333573038372,1.4343931723243,0.151460094964308,0.330590784200942
"augustus_masked-NW_019167827.1-processed-gene-9.11-mRNA-1:13",52.9641059148221,1.33712871204516,0.933158238877203,1.43290672078727,0.151884496361853,0.331340123937284
"augustus_masked-NW_019167827.1-processed-gene-45.1-mRNA-1:7",3.22179782725198,-3.07913617706797,2.148932431169,-1.43286784284462,0.151895608663256,NA
"augustus_masked-NW_019167827.1-processed-gene-192.8-mRNA-1:10",2.97794932641512,-3.0396199947963,2.12189943962545,-1.43249955112521,0.152000906482122,NA
"augustus_masked-NW_019167827.1-processed-gene-5.11-mRNA-1:1",2.97794932641512,-3.0396199947963,2.12189943962545,-1.43249955112521,0.152000906482122,NA
"augustus_masked-NW_019167827.1-processed-gene-135.8-mRNA-1:2",3.30867860161645,-3.08565803715315,2.15414942078894,-1.43242525675078,0.15202215462745,NA
"augustus_masked-NW_019167827.1-processed-gene-235.1-mRNA-1:10",2.90574642527661,-3.02528026146888,2.11235224789962,-1.43218550053714,0.152090740181598,NA
"augustus_masked-NW_019167827.1-processed-gene-46.9-mRNA-1:5",36.1002117241458,-1.9883976604584,1.38843408303875,-1.43211527630218,0.152110833247165,0.33149270430432
"augustus_masked-NW_019167827.1-processed-gene-25.5-mRNA-1:9",278.835336777338,1.612081059096,1.12568041845321,1.43209478700105,0.15211669617489,0.33149270430432
"augustus_masked-NW_019167827.1-processed-gene-47.5-mRNA-1:2",3.98778536909769,-3.21162797046876,2.24267046331054,-1.43205523192555,0.152128015180758,NA
"augustus_masked-NW_019167827.1-processed-gene-30.11-mRNA-1:17",3.60376721367847,-3.15544915621071,2.20371388950009,-1.43187787273352,0.152178775836183,NA
"augustus_masked-NW_019167827.1-processed-gene-232.1-mRNA-1:3",188.839929451713,1.20429017394755,0.841228642587773,1.43158484266885,0.152262670039806,0.331633939116549
"augustus_masked-NW_019167827.1-processed-gene-34.13-mRNA-1:2",127.859071363304,-1.51852506249138,1.06137988712451,-1.43070834572281,0.152513820352176,0.33200397973308
"augustus_masked-NW_019167827.1-processed-gene-147.47-mRNA-1:3",4.20130291882083,-3.22155107014753,2.25184116274617,-1.43062979904798,0.152536342398863,NA
"augustus_masked-NW_019167827.1-processed-gene-191.1-mRNA-1:4",4.66951497936838,2.68470287494684,1.87729690297799,1.43008965214189,0.152691289742177,NA
"augustus_masked-NW_019167827.1-processed-gene-108.4-mRNA-1:9",44.300475032116,1.15821029903997,0.809912011222884,1.43004460113043,0.152704218551341,0.332144733847785
"augustus_masked-NW_019167827.1-processed-gene-117.2-mRNA-1:2",27.1312739214908,-2.04723025521049,1.43171339419787,-1.42991625524149,0.152741056020555,0.332144733847785
"augustus_masked-NW_019167827.1-processed-gene-108.6-mRNA-1:6",2.84058895580552,-3.01624553988011,2.10951380479175,-1.42982972333659,0.152765895975755,NA
"augustus_masked-NW_019167827.1-processed-gene-77.0-mRNA-1:3",4.40765108243018,-3.2581319143522,2.27885263929691,-1.42972470363745,0.152796047188653,NA
"augustus_masked-NW_019167827.1-processed-gene-208.4-mRNA-1:4",2.71426633482465,-2.96750602838848,2.07558599884902,-1.42971962136672,0.152797506426203,NA
"augustus_masked-NW_019167827.1-processed-gene-232.7-mRNA-1:7",3.87224887310439,-3.19019670218907,2.23141389979071,-1.42967501568772,0.1528103142039,NA
"augustus_masked-NW_019167827.1-processed-gene-95.0-mRNA-1:3",362.925863343953,-1.41643285301182,0.990797216153471,-1.42958905204717,0.152834999535232,0.332166962316719
"augustus_masked-NW_019167827.1-processed-gene-46.8-mRNA-1:1",3.81004709222307,-3.18193252887302,2.22625747007294,-1.42927427381918,0.152925417191854,NA
"augustus_masked-NW_019167827.1-processed-gene-35.13-mRNA-1:22",3.66596899455979,-3.16076990152649,2.21182544680701,-1.42903225301498,0.152994963498608,NA
"augustus_masked-NW_019167827.1-processed-gene-31.4-mRNA-1:2",159.312136119409,2.13410300953814,1.49342499477298,1.42899912416596,0.153004485168124,0.332166962316719
"augustus_masked-NW_019167827.1-processed-gene-53.2-mRNA-1:1",16.9426301601895,-2.07923505973574,1.45554553674666,-1.42849193463443,0.153150314434321,0.332166962316719
"augustus_masked-NW_019167827.1-processed-gene-60.2-mRNA-1:1",11.2928828071354,1.53562221043931,1.07500474241007,1.42847947535243,0.153153898109391,0.332166962316719
"augustus_masked-NW_019167827.1-processed-gene-12.16-mRNA-1:3",544.641130894708,1.63668905504925,1.14576682242048,1.4284660918979,0.153157747676138,0.332166962316719
"augustus_masked-NW_019167827.1-processed-gene-19.12-mRNA-1:14",2.70143144084435,-2.972991385752,2.08212771497193,-1.4278621644456,0.15333153570876,NA
"augustus_masked-NW_019167827.1-processed-gene-183.0-mRNA-1:6",27.622905835658,1.28659696687114,0.901214183663583,1.42762618497738,0.153399482623706,0.332514740583801
"augustus_masked-NW_019167827.1-processed-gene-148.42-mRNA-1:2",2.77646811570596,-2.97886184665652,2.08666309938462,-1.42757201559515,0.15341508315385,NA
"augustus_masked-NW_019167827.1-processed-gene-149.31-mRNA-1:1",2.77646811570596,-2.97886184665652,2.08666309938462,-1.42757201559515,0.15341508315385,NA
"augustus_masked-NW_019167827.1-processed-gene-40.7-mRNA-1:5",2.77646811570596,-2.97886184665652,2.08666309938462,-1.42757201559515,0.15341508315385,NA
"augustus_masked-NW_019167827.1-processed-gene-50.4-mRNA-1:3",3.70066580314267,-3.15721720499571,2.21216880310477,-1.42720447036617,0.153520966336741,NA
"augustus_masked-NW_019167827.1-processed-gene-212.12-mRNA-1:2",4.25922271711338,-3.2358427519164,2.26771799315234,-1.42691585183318,0.153604151096944,NA
"augustus_masked-NW_019167827.1-processed-gene-129.39-mRNA-1:1",3.38970273363019,-3.09848070605027,2.1719694401342,-1.42657656631616,0.153701982758827,NA
"augustus_masked-NW_019167827.1-processed-gene-102.0-mRNA-1:8",15.6177435754901,1.45874175725285,1.02338696755454,1.42540583718652,0.154039921714297,0.333725938560242
"augustus_masked-NW_019167827.1-processed-gene-149.33-mRNA-1:5",3.25242623790097,-3.07026697584802,2.15418106471698,-1.42525947615801,0.154082209505679,NA
"augustus_masked-NW_019167827.1-processed-gene-49.6-mRNA-1:4",3.53365112151898,-3.13850941681942,2.20213119584601,-1.42521454795234,0.154095192289563,NA
"augustus_masked-NW_019167827.1-processed-gene-126.54-mRNA-1:2",4.49745730030596,-3.24855770357589,2.27936951357341,-1.42520011969585,0.154099361760757,NA
"augustus_masked-NW_019167827.1-processed-gene-41.1-mRNA-1:5",2.85937326695165,-3.00978145444941,2.11207360220933,-1.42503625408747,0.154146721588622,NA
"augustus_masked-NW_019167827.1-processed-gene-63.1-mRNA-1:4",3.65014037200343,-3.1540885315825,2.21361715432406,-1.42485728637463,0.154198458807019,NA
"augustus_masked-NW_019167827.1-processed-gene-8.11-mRNA-1:4",3.48432227460424,-3.13317992123045,2.19937170801117,-1.42457953324483,0.154278779724112,NA
"augustus_masked-NW_019167827.1-processed-gene-161.0-mRNA-1:1",4.16164748754955,-3.2126282142201,2.25524121240558,-1.42451645373814,0.154297025545639,NA
"augustus_masked-NW_019167827.1-processed-gene-230.8-mRNA-1:3",137.696410400744,-1.61641099470012,1.13484551385065,-1.42434452528738,0.154346764377103,0.334125723467811
"augustus_masked-NW_019167827.1-processed-gene-6.4-mRNA-1:2",21.9811358962584,1.73699155200615,1.21962441005896,1.42420202291801,0.154387999487819,0.334125723467811
"augustus_masked-NW_019167827.1-processed-gene-12.7-mRNA-1:3",2.73997416277152,-2.96535379233052,2.08245277029866,-1.42397169079865,0.154454667097718,NA
"augustus_masked-NW_019167827.1-processed-gene-232.11-mRNA-1:17",2.73997416277152,-2.96535379233052,2.08245277029866,-1.42397169079865,0.154454667097718,NA
"augustus_masked-NW_019167827.1-processed-gene-24.13-mRNA-1:6",3.57026698932009,-3.14313978174099,2.20881224853915,-1.42299997830045,0.154736161539988,NA
"augustus_masked-NW_019167827.1-processed-gene-213.0-mRNA-1:9",73.418019966481,-1.30595698940541,0.917922787156104,-1.4227307652439,0.154814218499884,0.334870776490485
"augustus_masked-NW_019167827.1-processed-gene-64.5-mRNA-1:1",7.51245893421498,-2.37345560277467,1.66896578142256,-1.42211160300221,0.154993854933021,0.335081953045675
"augustus_masked-NW_019167827.1-processed-gene-227.8-mRNA-1:1",3.18214239598071,-3.06853263825944,2.15857334922064,-1.42155588058536,0.155155220434123,NA
"augustus_masked-NW_019167827.1-processed-gene-216.7-mRNA-1:1",3.01944773693206,-3.02351296558171,2.12707028286951,-1.42144478719474,0.15518749399198,NA
"augustus_masked-NW_019167827.1-processed-gene-24.8-mRNA-1:2",3.01944773693206,-3.02351296558171,2.12707028286951,-1.42144478719474,0.15518749399198,NA
"augustus_masked-NW_019167827.1-processed-gene-222.12-mRNA-1:7",8.71132511595678,1.89539717690376,1.3334760208114,1.42139577114438,0.155201735184478,0.335353934407074
"augustus_masked-NW_019167827.1-processed-gene-38.7-mRNA-1:3",2.93149229320977,-3.02770236269174,2.1320167682174,-1.42011189021897,0.155575109236034,NA
"augustus_masked-NW_019167827.1-processed-gene-59.0-mRNA-1:8",2.97008085003104,-3.00519337292903,2.11626307955346,-1.42004715858065,0.155593952317244,NA
"augustus_masked-NW_019167827.1-processed-gene-227.10-mRNA-1:3",2.71131064623487,-2.96549409160443,2.08867395519711,-1.41979751517732,0.155666638582387,NA
"augustus_masked-NW_019167827.1-processed-gene-202.4-mRNA-1:1",111.267286195578,1.49198836411028,1.0509755739205,1.41962230249048,0.155717668961555,0.336290906647417
"augustus_masked-NW_019167827.1-processed-gene-225.8-mRNA-1:14",3.04207796142249,-3.02622393273962,2.13225608098254,-1.41925914046175,0.155823479674076,NA
"augustus_masked-NW_019167827.1-processed-gene-46.7-mRNA-1:16",3.43299049359088,-3.11650665812646,2.19757535974978,-1.41815689928436,0.156144962233863,NA
"augustus_masked-NW_019167827.1-processed-gene-213.13-mRNA-1:3",2.81009025493102,-2.97507934508657,2.09793390465091,-1.41809965437478,0.156161672169079,NA
"augustus_masked-NW_019167827.1-processed-gene-202.4-mRNA-1:3",2.78630148620238,-2.99435046208627,2.11260927647089,-1.41737068725189,0.156374578177756,NA
"augustus_masked-NW_019167827.1-processed-gene-152.29-mRNA-1:1",4.1697295485885,-3.19962552522595,2.25746969962105,-1.4173503749632,0.156380513843932,NA
"augustus_masked-NW_019167827.1-processed-gene-18.6-mRNA-1:21",23.136655970802,-1.63279351364993,1.1522784723734,-1.41701294678082,0.156479142260138,0.337756880758015
"augustus_masked-NW_019167827.1-processed-gene-11.4-mRNA-1:6",3.50806520843878,-3.12689362847306,2.20825354842399,-1.41600299055546,0.156774628876746,NA
"augustus_masked-NW_019167827.1-processed-gene-142.21-mRNA-1:7",3.1644327541924,-3.05449455810541,2.15738674629857,-1.41583077922677,0.15682505557257,NA
"augustus_masked-NW_019167827.1-processed-gene-23.8-mRNA-1:6",71.6578556933544,-1.40034533071185,0.989319164108606,-1.41546366583689,0.156932594283914,0.338556800551252
"augustus_masked-NW_019167827.1-processed-gene-185.5-mRNA-1:6",3.66031703692921,-3.12067236032581,2.20610666863069,-1.41456095695626,0.157197262988047,NA
"augustus_masked-NW_019167827.1-processed-gene-198.0-mRNA-1:9",2.9157475455338,-3.01082027102441,2.12911352089939,-1.41411918221841,0.15732691186484,NA
"augustus_masked-NW_019167827.1-processed-gene-210.5-mRNA-1:1",2047.45542507891,-1.34577849730808,0.95182792183819,-1.4138884418405,0.157394660101527,0.339365451618753
"augustus_masked-NW_019167827.1-processed-gene-234.9-mRNA-1:3",30.4820126053642,1.37093076589069,0.96980156508382,1.41361987364105,0.157473542895045,0.339365451618753
"augustus_masked-NW_019167827.1-processed-gene-9.2-mRNA-1:2",3.43794911627928,-3.11431441922911,2.20346333955793,-1.41337246838603,0.157546236298064,NA
"augustus_masked-NW_019167827.1-processed-gene-213.10-mRNA-1:6",4.02919990473425,-3.19238602243397,2.25929937153772,-1.41299823416548,0.157656243308413,NA
"augustus_masked-NW_019167827.1-processed-gene-224.17-mRNA-1:4",2.99664976268086,-3.02762676919385,2.14297066772276,-1.412817643655,0.157709349117537,NA
"augustus_masked-NW_019167827.1-processed-gene-48.1-mRNA-1:18",20.1966946410811,-1.44528064871059,1.02315766564487,-1.41256885154612,0.157782532998233,0.339852097960348
"augustus_masked-NW_019167827.1-processed-gene-216.13-mRNA-1:7",2.95720012115664,-3.02272595382727,2.14026740012173,-1.41231229034996,0.157858029149966,NA
"augustus_masked-NW_019167827.1-processed-gene-91.2-mRNA-1:9",2.94232425309144,-3.00623943175527,2.12892343703999,-1.41209372749218,0.157922365425439,NA
"augustus_masked-NW_019167827.1-processed-gene-43.4-mRNA-1:5",2.89200461169927,-3.00474789138653,2.12790042791409,-1.41207166085867,0.157928862074738,NA
"augustus_masked-NW_019167827.1-processed-gene-139.40-mRNA-1:5",3.99391033093212,-3.17293747939978,2.24749067548783,-1.41176891811179,0.158018013169471,NA
"augustus_masked-NW_019167827.1-processed-gene-55.0-mRNA-1:2",2.73205985149334,-2.95301941382781,2.09232967591537,-1.41135474386267,0.158140040132648,NA
"augustus_masked-NW_019167827.1-processed-gene-8.10-mRNA-1:2",3.7320625236795,-3.14325258245486,2.22755243422285,-1.41107905437542,0.158221305282901,NA
"augustus_masked-NW_019167827.1-processed-gene-88.6-mRNA-1:6",35.1746427908339,-1.50530793860248,1.06690982745995,-1.41090455806022,0.158272758003281,0.340549177928767
"augustus_masked-NW_019167827.1-processed-gene-20.9-mRNA-1:12",52.9866178508726,-1.24936134747116,0.885504008088017,-1.4109042263612,0.158272855821519,0.340549177928767
"augustus_masked-NW_019167827.1-processed-gene-32.5-mRNA-1:3",104.72022110191,-1.361742080388,0.965514651311283,-1.41037950955855,0.15842765243937,0.340692317486242
"augustus_masked-NW_019167827.1-processed-gene-51.3-mRNA-1:2",4.07390562848213,-3.18048963100074,2.25518739958484,-1.41029948623615,0.158451270176904,NA
"augustus_masked-NW_019167827.1-processed-gene-231.9-mRNA-1:5",3.55644130086236,-3.13110629456809,2.220309284705,-1.41021177370976,0.158477160334947,NA
"augustus_masked-NW_019167827.1-processed-gene-193.4-mRNA-1:7",488.841553084996,1.54743771489901,1.09743531381116,1.41004913494635,0.1585251749894,0.340692317486242
"augustus_masked-NW_019167827.1-processed-gene-25.15-mRNA-1:1",267.48906441473,-1.14367955519381,0.811363439767975,-1.40957738436042,0.158664508772139,0.340692317486242
"augustus_masked-NW_019167827.1-processed-gene-229.15-mRNA-1:2",7.37817616706183,-2.3532520625869,1.66950712937403,-1.40954897477391,0.158672902637376,0.340692317486242
"augustus_masked-NW_019167827.1-processed-gene-185.4-mRNA-1:1",5.20073417093148,-3.29067612813332,2.33491879479145,-1.40933215128248,0.158736976140966,NA
"augustus_masked-NW_019167827.1-processed-gene-61.5-mRNA-1:5",5.29280598863343,1.9053947592321,1.35213928172692,1.40917047894546,0.15878476467275,NA
"augustus_masked-NW_019167827.1-processed-gene-80.4-mRNA-1:4",12.2033361930801,-1.6979393528384,1.20503148896362,-1.40904148015145,0.158822903081301,0.340835284658717
"augustus_masked-NW_019167827.1-processed-gene-225.11-mRNA-1:1",255.282309622001,1.09323927333184,0.776208303466051,1.40843542699831,0.159002175105547,0.340957647505872
"augustus_masked-NW_019167827.1-processed-gene-86.4-mRNA-1:4",8.82575253193247,2.00443131776493,1.42331408820704,1.40828460448243,0.159046812566371,0.340957647505872
"augustus_masked-NW_019167827.1-processed-gene-28.6-mRNA-1:6",4.22400142837601,-3.21114959442418,2.28079976684591,-1.40790508711111,0.159159176552263,NA
"augustus_masked-NW_019167827.1-processed-gene-144.45-mRNA-1:1",3.01448911424366,-3.00521731560484,2.13463069952194,-1.40783945264062,0.159178615088621,NA
"augustus_masked-NW_019167827.1-processed-gene-11.0-mRNA-1:16",42.6706517944453,1.58273433062465,1.12438286835742,1.40764714152647,0.159235580969096,0.341165868024375
"augustus_masked-NW_019167827.1-processed-gene-234.1-mRNA-1:1",36.6147530810189,-1.43133491697802,1.01701165378423,-1.40739283729161,0.159310933967329,0.341165868024375
"augustus_masked-NW_019167827.1-processed-gene-69.7-mRNA-1:2",19.4499826454226,1.31457544674457,0.934406466909085,1.40685610951842,0.15947006055641,0.341327746167361
"augustus_masked-NW_019167827.1-processed-gene-185.1-mRNA-1:2",2.85650145324226,-2.9878074639575,2.12394602465288,-1.40672476102391,0.159509020461322,NA
"augustus_masked-NW_019167827.1-processed-gene-213.5-mRNA-1:1",3.87745132552613,-3.16674839566439,2.2515762046787,-1.40645845745038,0.159588032133019,NA
"augustus_masked-NW_019167827.1-processed-gene-216.12-mRNA-1:1",3.05498893537535,-3.03037440711745,2.15492289695938,-1.40625653539315,0.159647961683447,NA
"augustus_masked-NW_019167827.1-processed-gene-130.27-mRNA-1:1",4.01765326476665,-3.16936081826109,2.25388377044094,-1.40617757660194,0.159671400923175,NA
"augustus_masked-NW_019167827.1-processed-gene-117.2-mRNA-1:7",3.76383388875107,-3.15308970837669,2.24389603486555,-1.40518529351812,0.159966186128116,NA
"augustus_masked-NW_019167827.1-processed-gene-26.8-mRNA-1:6",2.82771602183894,-2.98545962857346,2.1246135346587,-1.40517773226604,0.159968433986425,NA
"augustus_masked-NW_019167827.1-processed-gene-222.12-mRNA-1:5",2.98283186913095,-2.99675622560701,2.13289550668072,-1.40501783431044,0.16001597508606,NA
"augustus_masked-NW_019167827.1-processed-gene-232.14-mRNA-1:1",2.99553705333676,-3.01996131128509,2.14987178156373,-1.40471694041609,0.160105466273415,NA
"augustus_masked-NW_019167827.1-processed-gene-22.0-mRNA-1:5",2.76563615582429,-2.97573733608332,2.11903718817777,-1.40428745313443,0.160233268961272,NA
"augustus_masked-NW_019167827.1-processed-gene-28.12-mRNA-1:1",20.6047804259291,-1.98115073809516,1.41098402841158,-1.40409154051549,0.160291592357217,0.342906516424916
"augustus_masked-NW_019167827.1-processed-gene-46.10-mRNA-1:2",3.36287440143139,-3.09107013296418,2.20157357940031,-1.40402762909526,0.160310622326258,NA
"augustus_masked-NW_019167827.1-processed-gene-18.5-mRNA-1:1",2.63427103727464,-2.93102026172576,2.08778253931245,-1.40389154834632,0.160351146790069,NA
"augustus_masked-NW_019167827.1-processed-gene-38.11-mRNA-1:2",3.1210533244435,-3.03992709803566,2.16556925090977,-1.40375427696832,0.160392033664415,NA
"augustus_masked-NW_019167827.1-processed-gene-20.9-mRNA-1:1",106.089019037623,1.35471548661727,0.965139589744292,1.4036472040031,0.160423931280731,0.343010038311391
"augustus_masked-NW_019167827.1-processed-gene-208.4-mRNA-1:1",2.75772184454612,-2.97367749293265,2.11862281612897,-1.40358985577526,0.160441017600008,NA
"augustus_masked-NW_019167827.1-processed-gene-79.2-mRNA-1:1",3.90600072210393,-3.15309648617187,2.24649426641916,-1.40356311311571,0.160448985772754,NA
"augustus_masked-NW_019167827.1-processed-gene-29.7-mRNA-1:5",2.7428840164672,-2.96728699733142,2.11443853414878,-1.40334511947683,0.160513949742456,NA
"augustus_masked-NW_019167827.1-processed-gene-10.1-mRNA-1:1",182.849252992381,2.53184747315565,1.80434134833818,1.40319761307222,0.160557919188316,0.34311697583863
"augustus_masked-NW_019167827.1-processed-gene-234.5-mRNA-1:2",3.23847863457657,-3.05166184144191,2.17494282797478,-1.40309979747077,0.160587081570331,NA
"augustus_masked-NW_019167827.1-processed-gene-59.8-mRNA-1:1",76.9545036470922,-1.20849641641971,0.861696077699358,-1.40246247800765,0.160777187652841,0.343405953345274
"augustus_masked-NW_019167827.1-processed-gene-32.11-mRNA-1:2",3.82116092182437,-3.15150730243382,2.2479842678415,-1.40192587088693,0.160937384061335,NA
"augustus_masked-NW_019167827.1-processed-gene-231.1-mRNA-1:6",220.388171041733,-1.55973404949301,1.11282692577434,-1.40159625308104,0.161035846528701,0.343778719391991
"augustus_masked-NW_019167827.1-processed-gene-27.13-mRNA-1:4",2.67768850700982,-2.9447571103422,2.10134250832105,-1.40136940964233,0.161103634967982,NA
"augustus_masked-NW_019167827.1-processed-gene-49.0-mRNA-1:11",1697.88048363365,1.65360677504735,1.18108220525058,1.40007763024126,0.161490072972216,0.344568375020613
"augustus_masked-NW_019167827.1-processed-gene-8.8-mRNA-1:1",4.10556287359485,-3.17201584225095,2.26584727686962,-1.39992482045535,0.161535832537695,NA
"augustus_masked-NW_019167827.1-processed-gene-42.0-mRNA-1:3",3.47440502922744,-3.09996638027978,2.21453316255094,-1.39982838491744,0.161564715624165,NA
"augustus_masked-NW_019167827.1-processed-gene-6.4-mRNA-1:4",48.1302967906122,1.28635904913082,0.919039570192852,1.39967754474477,0.161609901081022,0.344644079236458
"augustus_masked-NW_019167827.1-processed-gene-19.12-mRNA-1:8",2.66789317649969,-2.93113547398831,2.09497212607796,-1.39912862682128,0.161774414656028,NA
"augustus_masked-NW_019167827.1-processed-gene-134.34-mRNA-1:4",3.84183404711027,-3.14029377174938,2.24464911168971,-1.39901321564931,0.161809020068055,NA
"augustus_masked-NW_019167827.1-processed-gene-13.3-mRNA-1:3",2.73201401659924,-2.96622747678437,2.12078400135576,-1.3986466678776,0.161918964481777,NA
"augustus_masked-NW_019167827.1-processed-gene-14.8-mRNA-1:15",2.6727679243077,-2.94938705075122,2.10890577507931,-1.39853903650119,0.161951258753621,NA
"augustus_masked-NW_019167827.1-processed-gene-231.16-mRNA-1:13",37.0704353726076,-1.32560440736258,0.948933689406628,-1.39694103198242,0.162431304354519,0.346215080642966
"augustus_masked-NW_019167827.1-processed-gene-27.14-mRNA-1:1",62.441529090208,-1.72200995792717,1.23295922370831,-1.396647938403,0.162519466984382,0.346222388998011
"augustus_masked-NW_019167827.1-processed-gene-192.4-mRNA-1:3",4.56132651576435,-3.22780849612575,2.31131043033409,-1.39652746501005,0.162555715881874,NA
"augustus_masked-NW_019167827.1-processed-gene-222.12-mRNA-1:2",2.6806441955996,-2.93425181957677,2.10144610509065,-1.3963012482065,0.162623798093461,NA
"augustus_masked-NW_019167827.1-processed-gene-62.5-mRNA-1:2",20.1505483744031,1.68565917162453,1.20749454179151,1.3959973426659,0.162715295365206,0.346254217430851
"augustus_masked-NW_019167827.1-processed-gene-48.0-mRNA-1:3",15.8978900999043,-2.41788291565453,1.73203107886055,-1.39598125297219,0.16272014059422,0.346254217430851
"augustus_masked-NW_019167827.1-processed-gene-204.2-mRNA-1:8",17.3102988422244,-1.75553209275101,1.2577662557412,-1.39575384912555,0.162788632326154,0.346254217430851
"augustus_masked-NW_019167827.1-processed-gene-32.5-mRNA-1:2",2.68568669316838,-2.92918791274686,2.09898176950278,-1.39552803902663,0.162856665552105,NA
"augustus_masked-NW_019167827.1-processed-gene-4.6-mRNA-1:17",3.75895914094305,-3.13563088011101,2.24785505157071,-1.3949435386948,0.163032866405391,NA
"augustus_masked-NW_019167827.1-processed-gene-27.2-mRNA-1:1",3.30362830913985,-3.06905488188132,2.20144069979022,-1.39411199319326,0.163283788082976,NA
"augustus_masked-NW_019167827.1-processed-gene-64.7-mRNA-1:3",56.5423949597442,1.22679445300973,0.880350097957097,1.39353020560409,0.163459517506573,0.347500306208043
"augustus_masked-NW_019167827.1-processed-gene-193.1-mRNA-1:5",3.33447030444371,-3.04392866295017,2.18485231290946,-1.39319653093472,0.16356036852756,NA
"augustus_masked-NW_019167827.1-processed-gene-157.11-mRNA-1:3",3.38366164667614,-3.08420708067001,2.21378516333745,-1.39318265012686,0.16356456492828,NA
"augustus_masked-NW_019167827.1-processed-gene-225.8-mRNA-1:11",2.62340103740668,-2.92613655244564,2.10043108663919,-1.3931123811006,0.163585809677205,NA
"augustus_masked-NW_019167827.1-processed-gene-234.5-mRNA-1:9",2.6678093016193,-2.93693210686864,2.10896942107483,-1.3925911288803,0.163743467134067,NA
"augustus_masked-NW_019167827.1-processed-gene-35.13-mRNA-1:10",3.52869249883058,-3.09850803791851,2.22623118583972,-1.3918177310726,0.163977599267284,NA
"augustus_masked-NW_019167827.1-processed-gene-18.3-mRNA-1:1",3.0687765838468,-3.00059074394388,2.15617504939404,-1.39162668855998,0.164035472748906,NA
"augustus_masked-NW_019167827.1-processed-gene-195.2-mRNA-1:2",16.3877238594976,-1.7080377492348,1.22772353313126,-1.39122343356775,0.164157683362878,0.348596980897646
"augustus_masked-NW_019167827.1-processed-gene-226.7-mRNA-1:1",9.44672342855156,-1.88122277870277,1.35241815151316,-1.39100675083217,0.164223379641702,0.348596980897646
"augustus_masked-NW_019167827.1-processed-gene-88.2-mRNA-1:12",10.3638103718907,1.73884822170925,1.25008808827918,1.39098055410069,0.164231323599601,0.348596980897646
"augustus_masked-NW_019167827.1-processed-gene-26.13-mRNA-1:2",4.14495888531715,-3.17843310159596,2.28551818755131,-1.39068379280819,0.164321334400229,NA
"augustus_masked-NW_019167827.1-processed-gene-113.3-mRNA-1:3",2.61844241471828,-2.91612810947019,2.09705961238253,-1.39057950105534,0.164352976001368,NA
"augustus_masked-NW_019167827.1-processed-gene-46.6-mRNA-1:8",2.56415494511514,-2.90435622806913,2.08888224189909,-1.39038772498188,0.164411171890401,NA
"augustus_masked-NW_019167827.1-processed-gene-67.5-mRNA-1:5",2.56415494511514,-2.90435622806913,2.08888224189909,-1.39038772498188,0.164411171890401,NA
"augustus_masked-NW_019167827.1-processed-gene-13.3-mRNA-1:11",2.57702787908172,-2.91392771664452,2.0958707048005,-1.39031845331408,0.164432196713245,NA
"augustus_masked-NW_019167827.1-processed-gene-224.15-mRNA-1:3",2.76072336802999,-2.93098254825361,2.10911777733484,-1.38967229793934,0.164628410553161,NA
"augustus_masked-NW_019167827.1-processed-gene-12.16-mRNA-1:5",315.629371818003,1.4874094257163,1.07082792293409,1.38902749345644,0.164824389892216,0.349674172948906
"augustus_masked-NW_019167827.1-processed-gene-22.2-mRNA-1:5",12.0197704139063,-1.67196350454829,1.20415183752216,-1.38849890225536,0.164985178805098,0.349833648467894
"augustus_masked-NW_019167827.1-processed-gene-41.5-mRNA-1:4",2.75272518187143,-2.93958403432919,2.11751687267751,-1.38822224854918,0.16506937945776,NA
"augustus_masked-NW_019167827.1-processed-gene-216.13-mRNA-1:1",2.85354576465248,-2.97426831461723,2.14256976988299,-1.38817804508632,0.165082835953643,NA
"augustus_masked-NW_019167827.1-processed-gene-30.11-mRNA-1:19",36.0138751337978,-1.67259308085287,1.2050610321968,-1.38797375084294,0.165145038293907,0.34986130514492
"augustus_masked-NW_019167827.1-processed-gene-46.0-mRNA-1:3",3.09243564280095,-3.00872543592507,2.1677565756838,-1.38794432441106,0.16515399933861,NA
"augustus_masked-NW_019167827.1-processed-gene-44.16-mRNA-1:4",7.18903451023004,-2.30249279423738,1.65898374623294,-1.38789352184171,0.165169470784276,0.34986130514492
"augustus_masked-NW_019167827.1-processed-gene-229.5-mRNA-1:11",29.6310540260049,-1.57453878962125,1.13527810070234,-1.38691901891454,0.165466457713094,0.350308780422644
